Wavelength	Transit Depth
(meters)	(percent)
2.330582e-05	1.193258e-02
2.332909e-05	1.151140e-02
2.335239e-05	1.287439e-02
2.337570e-05	1.209126e-02
2.339905e-05	1.152399e-02
2.342241e-05	1.104163e-02
2.344580e-05	1.152008e-02
2.346921e-05	1.255786e-02
2.349265e-05	1.360036e-02
2.351610e-05	1.232517e-02
2.353959e-05	1.221161e-02
2.356309e-05	1.110599e-02
2.358662e-05	1.243332e-02
2.361017e-05	1.292251e-02
2.363375e-05	2.157429e-02
2.365735e-05	1.161041e-02
2.368097e-05	1.210497e-02
2.370461e-05	1.332238e-02
2.372828e-05	1.313061e-02
2.375198e-05	1.221078e-02
2.377570e-05	1.199154e-02
2.379944e-05	1.263787e-02
2.382320e-05	1.109058e-02
2.384699e-05	1.404750e-02
2.387080e-05	1.290205e-02
2.389464e-05	1.604652e-02
2.391850e-05	1.339260e-02
2.394238e-05	1.581939e-02
2.396629e-05	1.397434e-02
2.399022e-05	1.205071e-02
2.401417e-05	1.341948e-02
2.403815e-05	1.267252e-02
2.406216e-05	1.157922e-02
2.408618e-05	1.355177e-02
2.411023e-05	1.289777e-02
2.413431e-05	1.191003e-02
2.415841e-05	1.105125e-02
2.418253e-05	1.980359e-02
2.420668e-05	1.258183e-02
2.423085e-05	1.315588e-02
2.425505e-05	1.218363e-02
2.427926e-05	1.299160e-02
2.430351e-05	1.679150e-02
2.432778e-05	1.287116e-02
2.435207e-05	1.233332e-02
2.437639e-05	1.246966e-02
2.440073e-05	1.669393e-02
2.442509e-05	1.238971e-02
2.444948e-05	1.212723e-02
2.447389e-05	1.242340e-02
2.449833e-05	1.191236e-02
2.452279e-05	1.553607e-02
2.454728e-05	1.334972e-02
2.457179e-05	1.325585e-02
2.459633e-05	1.322732e-02
2.462089e-05	1.218064e-02
2.464547e-05	1.212472e-02
2.467008e-05	1.191929e-02
2.469472e-05	1.257142e-02
2.471938e-05	1.136865e-02
2.474406e-05	1.350674e-02
2.476877e-05	1.215941e-02
2.479350e-05	1.190806e-02
2.481826e-05	2.125798e-02
2.484304e-05	1.443073e-02
2.486785e-05	1.198453e-02
2.489268e-05	1.231634e-02
2.491753e-05	1.255754e-02
2.494241e-05	1.394671e-02
2.496732e-05	1.468985e-02
2.499225e-05	1.290571e-02
2.501721e-05	1.280006e-02
2.504219e-05	1.372491e-02
2.506719e-05	1.232194e-02
2.509222e-05	1.123661e-02
2.511728e-05	1.220051e-02
2.514236e-05	1.485345e-02
2.516746e-05	1.506299e-02
2.519260e-05	1.229019e-02
2.521775e-05	1.312268e-02
2.524293e-05	1.205439e-02
2.526814e-05	1.137448e-02
2.529337e-05	1.194558e-02
2.531863e-05	1.445820e-02
2.534391e-05	1.381950e-02
2.536921e-05	1.376017e-02
2.539455e-05	1.131194e-02
2.541990e-05	1.248849e-02
2.544529e-05	1.168547e-02
2.547069e-05	1.631205e-02
2.549613e-05	1.740256e-02
2.552159e-05	1.151390e-02
2.554707e-05	1.411848e-02
2.557258e-05	1.292660e-02
2.559812e-05	1.374145e-02
2.562368e-05	1.248173e-02
2.564926e-05	1.258278e-02
2.567487e-05	1.202402e-02
2.570051e-05	1.294715e-02
2.572617e-05	1.483163e-02
2.575186e-05	1.193441e-02
2.577758e-05	1.085342e-02
2.580332e-05	1.159084e-02
2.582908e-05	1.155795e-02
2.585487e-05	1.137753e-02
2.588069e-05	1.149879e-02
2.590653e-05	1.265054e-02
2.593240e-05	1.282360e-02
2.595830e-05	1.241747e-02
2.598422e-05	1.562167e-02
2.601016e-05	2.289121e-02
2.603614e-05	1.326189e-02
2.606213e-05	1.184918e-02
2.608816e-05	1.223466e-02
2.611421e-05	1.226340e-02
2.614028e-05	1.283748e-02
2.616639e-05	1.272910e-02
2.619251e-05	1.386786e-02
2.621867e-05	1.141191e-02
2.624485e-05	1.324531e-02
2.627105e-05	1.207000e-02
2.629729e-05	1.283172e-02
2.632355e-05	1.270156e-02
2.634983e-05	1.335926e-02
2.637614e-05	1.208619e-02
2.640248e-05	1.359490e-02
2.642884e-05	1.585224e-02
2.645523e-05	1.163145e-02
2.648165e-05	1.151962e-02
2.650809e-05	1.298432e-02
2.653456e-05	1.205792e-02
2.656106e-05	1.413079e-02
2.658758e-05	1.342605e-02
2.661413e-05	1.246004e-02
2.664070e-05	1.513004e-02
2.666731e-05	1.358021e-02
2.669393e-05	1.452015e-02
2.672059e-05	1.259284e-02
2.674727e-05	1.374493e-02
2.677398e-05	1.367971e-02
2.680071e-05	1.516203e-02
2.682748e-05	1.364828e-02
2.685426e-05	1.846200e-02
2.688108e-05	1.224395e-02
2.690792e-05	2.289049e-02
2.693479e-05	1.328253e-02
2.696168e-05	1.211850e-02
2.698861e-05	1.377966e-02
2.701556e-05	1.303590e-02
2.704253e-05	1.213516e-02
2.706953e-05	1.408321e-02
2.709656e-05	1.213200e-02
2.712362e-05	1.315783e-02
2.715071e-05	1.216945e-02
2.717782e-05	1.266987e-02
2.720495e-05	1.156915e-02
2.723212e-05	1.299840e-02
2.725931e-05	1.385351e-02
2.728653e-05	1.222312e-02
2.731378e-05	1.170021e-02
2.734105e-05	1.262172e-02
2.736835e-05	1.146694e-02
2.739568e-05	1.202671e-02
2.742304e-05	1.470807e-02
2.745042e-05	1.683698e-02
2.747783e-05	1.181143e-02
2.750527e-05	1.221143e-02
2.753273e-05	1.246089e-02
2.756023e-05	1.236941e-02
2.758775e-05	1.176327e-02
2.761529e-05	1.188069e-02
2.764287e-05	1.187756e-02
2.767047e-05	1.305177e-02
2.769810e-05	1.204367e-02
2.772576e-05	1.157490e-02
2.775344e-05	1.286977e-02
2.778116e-05	1.246087e-02
2.780890e-05	1.199561e-02
2.783666e-05	1.352381e-02
2.786446e-05	1.213316e-02
2.789228e-05	1.536857e-02
2.792014e-05	1.199677e-02
2.794801e-05	1.788351e-02
2.797592e-05	1.311423e-02
2.800386e-05	1.224654e-02
2.803182e-05	1.226577e-02
2.805981e-05	1.402065e-02
2.808783e-05	1.428074e-02
2.811588e-05	2.288844e-02
2.814395e-05	1.276690e-02
2.817205e-05	1.214894e-02
2.820018e-05	1.624761e-02
2.822834e-05	1.417897e-02
2.825653e-05	1.138883e-02
2.828475e-05	1.297058e-02
2.831299e-05	1.385412e-02
2.834126e-05	1.516511e-02
2.836956e-05	1.422944e-02
2.839789e-05	1.410969e-02
2.842624e-05	1.685812e-02
2.845463e-05	1.210552e-02
2.848304e-05	1.221016e-02
2.851148e-05	1.289639e-02
2.853995e-05	1.259735e-02
2.856845e-05	1.452606e-02
2.859698e-05	1.166653e-02
2.862553e-05	1.125814e-02
2.865412e-05	1.187544e-02
2.868273e-05	1.359884e-02
2.871137e-05	1.247644e-02
2.874004e-05	1.214549e-02
2.876874e-05	1.366056e-02
2.879746e-05	1.162985e-02
2.882622e-05	1.201520e-02
2.885500e-05	1.119783e-02
2.888382e-05	1.296347e-02
2.891266e-05	1.370954e-02
2.894153e-05	1.116082e-02
2.897043e-05	1.180035e-02
2.899936e-05	1.201116e-02
2.902831e-05	1.772020e-02
2.905730e-05	1.200613e-02
2.908631e-05	1.440445e-02
2.911536e-05	1.340561e-02
2.914443e-05	1.240712e-02
2.917353e-05	1.197212e-02
2.920266e-05	1.895148e-02
2.923182e-05	1.149851e-02
2.926101e-05	1.306340e-02
2.929023e-05	1.197327e-02
2.931948e-05	1.294042e-02
2.934875e-05	1.407870e-02
2.937806e-05	1.104708e-02
2.940739e-05	1.232688e-02
2.943676e-05	1.405918e-02
2.946615e-05	1.218808e-02
2.949558e-05	1.385052e-02
2.952503e-05	1.379249e-02
2.955451e-05	1.312521e-02
2.958402e-05	1.224798e-02
2.961356e-05	1.218116e-02
2.964313e-05	1.376225e-02
2.967273e-05	1.238429e-02
2.970236e-05	1.340440e-02
2.973202e-05	1.225798e-02
2.976171e-05	1.153657e-02
2.979143e-05	1.229388e-02
2.982117e-05	1.342767e-02
2.985095e-05	1.271528e-02
2.988076e-05	1.348720e-02
2.991060e-05	1.326893e-02
2.994046e-05	1.224799e-02
2.997036e-05	1.168261e-02
3.000029e-05	1.513809e-02
